107, 106	; max_west, min_west
40, 39	; max_north, min_north
39.6945853, 106.9313453, 59.566, 2.619, -153.331 *
39.6965300, 106.9270553, 59.546, 2.138, -155.660 *
39.6920839, 106.9369038, 59.487, 3.172, -151.478 *
39.6940288, 106.9326140, 59.487, 3.566, -93.159 *
39.6959736, 106.9283241, 59.487, 2.138, -154.110 *
39.6901394, 106.9411935, 59.477, 3.231, -96.930
39.6973634, 106.9253034, 59.427, 2.138, -155.536 *
39.6954171, 106.9295928, 59.417, 2.137, -157.731 *
39.6916351, 106.9379171, 59.397, 3.565, -91.566 *
39.6934726, 106.9338829, 59.387, 3.171, -171.512 *
39.6968064, 106.9265720, 59.367, 2.137, -156.619 *
39.6948622, 106.9308623, 59.328, 2.617, -151.273 *
39.6965924, 106.9270834, 59.308, 2.137, -157.739 *
39.6962522, 106.9278419, 59.288, 2.136, -153.811 *
39.6976398, 106.9248203, 59.267, 2.136, -156.396 *
39.6929169, 106.9351520, 59.257, 3.013, -148.559 *
39.6943058, 106.9321312, 59.227, 3.358, -154.155 *
39.6956950, 106.9291104, 59.207, 2.136, -166.326 *
39.6970860, 106.9260904, 59.187, 2.136, -156.567 *
39.6940840, 106.9326390, 59.177, 3.562, -153.516 *
39.6951392, 106.9303796, 59.106, 2.209, -157.423 *
39.6937508, 106.9334006, 59.096, 3.356, -171.782 *
39.6923614, 106.9364212, 59.086, 3.356, -169.087 *
39.6965344, 106.9273615, 59.086, 2.135, -156.599 *
39.6909725, 106.9394419, 59.056, 3.581, -88.196
39.6973631, 106.9256077, 59.025, 2.134, -155.194 *
39.6959743, 106.9286288, 59.005, 2.134, -155.074 *
39.6945836, 106.9316488, 58.984, 3.011, -153.395 *
39.6977296, 106.9248613, 58.964, 2.134, -156.404 *
39.6895835, 106.9424625, 58.933, 3.244, -68.130
39.6931954, 106.9346700, 58.933, 3.010, -170.680 *
39.6968068, 106.9268768, 58.933, 2.134, -155.414 *
39.6954179, 106.9298978, 58.892, 2.207, -156.939 *
39.6918057, 106.9376904, 58.851, 3.558, -146.324 *
39.6940289, 106.9329186, 58.831, 3.558, -153.177 *
39.6962522, 106.9281467, 58.820, 2.133, -152.191 *
39.6915760, 106.9381947, 58.810, 3.592, -84.075
39.6970847, 106.9263947, 58.769, 2.133, -156.995 *
39.6976702, 106.9251391, 58.769, 2.133, -155.316 *
39.6948616, 106.9311668, 58.758, 2.611, -151.075 *
39.6926395, 106.9359392, 58.727, 3.163, -147.767 *
39.6979169, 106.9246426, 58.727, 2.132, -152.663 *
39.6952219, 106.9304176, 58.717, 2.611, -159.028 *
39.6956958, 106.9294158, 58.696, 2.132, -155.928 *
39.6965281, 106.9276638, 58.655, 2.132, -154.228 *
39.6934734, 106.9341881, 58.644, 3.162, -171.089 *
39.6904168, 106.9407111, 58.623, 3.162, -97.171 *
39.6973626, 106.9259128, 58.613, 2.131, -155.484 *
39.6943060, 106.9324363, 58.592, 3.404, -93.271 *
39.6959723, 106.9289332, 58.519, 2.131, -154.780 *
39.6912502, 106.9389599, 58.508, 3.871, -89.113
39.6968070, 106.9271824, 58.487, 2.130, -154.074 *
39.6976402, 106.9254308, 58.466, 2.130, -154.123 *
39.6920840, 106.9372088, 58.445, 3.402, -147.043 *
39.6951612, 106.9306951, 58.445, 2.608, -157.230 *
39.6929168, 106.9354572, 58.414, 3.160, -152.816 *
39.6963550, 106.9281946, 58.403, 2.130, -152.167 *
39.6937513, 106.9337063, 58.382, 3.401, -90.879 *
39.6945834, 106.9319544, 58.371, 2.810, -150.047 *
39.6954184, 106.9302037, 58.350, 2.608, -164.344 *
